NAMA_DAS,NAMOBJ,luas_km2,nama_ws_induk
BALISOSANG KECIL,Halmahera Utara,0.6654203041685646,WS HALMAHERA UTARA
BALITATA,Halmahera Selatan,1.0795301554225152,WS HALMAHERA SELATAN
BALITATA BESAR,Halmahera Selatan,1.973081533474164,WS HALMAHERA SELATAN
BALLABULO,Kepulauan Selayar,7.367751731953576,WS JENEBERANG
BALNGERASA,Bulukumba,0.5824864335271903,WS JENEBERANG
BALO,Banggai,9.17397979312986,WS BONGKA-MANTAWA
BALO,Buton Tengah,8.8800616999913,WS MUNA
BALO,Pinrang,1.1092548257330737,WS SADDANG
BALO 2,Banggai,5.521606702709855,WS BONGKA-MANTAWA
BALO 3,Banggai,1.907176890568382,WS BONGKA-MANTAWA
BALO BALO 1,Luwu Timur,20.771699173428196,WS LARONA MALILI
BALO BALO 2,Luwu Timur,43.64001376625615,WS LARONA MALILI
BALOBALO,Buton,49.93193505112798,WS BUTON
BALOBLONGE,Pohuwato,5.112139939739839,WS RANDANGAN
BALOBLONGE BAWAH,Pohuwato,2.8836191189664517,WS RANDANGAN
BALOBONE,Buton Tengah,35.40166105444918,WS MUNA
BALOI,Kota Batam,9.03128819293651,WS KEPULAUAN RIAU
BALOI KECIL,Kota Batam,0.0295355640248502,WS KEPULAUAN RIAU
BALOK,Belitung Timur,125.47172330504704,WS BELITUNG
BALOMBONG,Majene,1.4248844111686612,WS KALUKKU-KARAMA
BALOMBONG,Banggai Kepulauan,5.525733278367287,WS KEPULAUAN BANGGAI
BALOMBONG 2,Banggai Kepulauan,2.117785113684392,WS KEPULAUAN BANGGAI
BALONG,Jepara,66.0271535730641,WS WISO-GELIS
BALOSI,Kolaka Utara,13.869458830872354,WS TOARI-LASUSUA
BALU,Muna Barat,1.228777540478393,WS MUNA
BALUARA,Buton Utara,1.5537999353005436,WS BUTON
BALUBUAJA,Konawe Selatan,0.0147811705029092,WS POLEANG-RORAYA
BALUBUAJA,Kota Kendari,1.7929342441080784,WS POLEANG-RORAYA
BALUK,Sikka,2.4967008810369915,WS FLORES
BALUK 2,Sikka,0.1348934108860858,WS FLORES
BALUKAN,Donggala,55.4759398727002,WS LAMBUNU-BUOL
BALUKLEN KOLA,Rote Ndao,36.62202250047522,WS NOELMINA
BALUN,Flores Timur,3.0079448699802653,WS FLORES
BALUNG BESAR,Lingga,0.2846214947267719,WS KEPULAUAN RIAU
BALUNG KECIK,Lingga,0.0115970159306995,WS KEPULAUAN RIAU
BAMA,Kota Batam,0.0349785751061612,WS KEPULAUAN RIAU
BAMA KECIK,Kota Batam,0.001086172178794,WS KEPULAUAN RIAU
BAMANAH TIMUR,Kaimana,6.527130827845623,WS OMBA
BAMBACOLO,Tojo Una Una,3.3954123650366848,WS BONGKA-MANTAWA
BAMBAEA DS,Bombana,113.37327296110766,WS POLEANG-RORAYA
BAMBAIRA,Pasangkayu,7.170796692374881,WS PALU-LARIANG
BAMBALALOMBI,Donggala,14.2562488046429,WS PALU-LARIANG
BAMBALAMOTU,Pasangkayu,18.42187440686547,WS PALU-LARIANG
BAMBALEMO,Kota Palu,0.0035401408414459,WS POSO-PUNA-SAUSU
BAMBALEMO,Parigi Moutong,75.32275479994544,WS POSO-PUNA-SAUSU
BAMBALEMO,Sigi,1.0798268851007664,WS POSO-PUNA-SAUSU
BAMBALO,Tojo Una Una,15.712458355155686,WS POSO-PUNA-SAUSU
BAMBAN,Pasaman Barat,2.8109670485441263,WS BATANG NATAL-BATANG BATAHAN
BAMBANGAN,Nunukan,3.0663694145769047,WS SESAYAP
BAMBANGAN BESAR,Nunukan,5.155467470024646,WS SESAYAP
BAMBANGAN ILIR,Nunukan,1.1239738321648514,WS SESAYAP
BAMBANGAN KECIL,Nunukan,2.023753954869252,WS SESAYAP
BAMBANGAN KECIL 2,Nunukan,2.0645983474362564,WS SESAYAP
BAMBAPULA,Toli Toli,53.89436694572087,WS LAMBUNU-BUOL
BAMBAPULA 2,Toli Toli,4.631574041379621,WS LAMBUNU-BUOL
BAMBAPUN,Parigi Moutong,0.0525590019013714,WS LAMBUNU-BUOL
BAMBAPUN,Toli Toli,46.53151477369234,WS LAMBUNU-BUOL
BAMBU,Raja Ampat,0.0676352511881425,WS KAMUNDAN-SEBYAR
BAMBU,Konawe Selatan,5.857990947950326,WS POLEANG-RORAYA
BAMBU 1,Tojo Una Una,9.126690127415475,WS BONGKA-MANTAWA
BAMBU 2,Tojo Una Una,9.941637556004771,WS BONGKA-MANTAWA
BAMBUNG,Kepulauan Talaud,11.701140092302218,WS TONDANO-SANGIHE-TALAUD-MIANGAS
BAMO,Manggarai Timur,1.3933414411333545,WS FLORES
BANA,Alor,1.3117966925065208,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BANABUNGI,Buton Selatan,12.525879838887317,WS BUTON
BANAGAN,Toli Toli,133.95475824587092,WS LAMBUNU-BUOL
BANALA,Kepulauan Sangihe,2.897495063239797,WS TONDANO-SANGIHE-TALAUD-MIANGAS
BANANO,Tojo Una Una,8.325055131635231,WS POSO-PUNA-SAUSU
BANANO 2,Tojo Una Una,3.9432730918044783,WS POSO-PUNA-SAUSU
BANAWAIYA,Pangkajene Dan Kepulauan,2.562288062126192,WS JENEBERANG
BANAWAIYA 1,Pangkajene Dan Kepulauan,0.0014828576124433,WS JENEBERANG
BANCAH,Lingga,0.0060167701647888,WS KEPULAUAN RIAU
BANDA,Maluku Tengah,1.2675636705262383,WS AMBON-SERAM
BANDA GADANG,Agam,15.63157813420207,WS ANAI-SIBERUT-PAGAI-SIPORA
BANDANG,Sambas,8.24604791693987,WS SAMBAS
BANDANG JERENANG,Sambas,3.704298960982151,WS SAMBAS
BANDANG KECIL,Sambas,5.21554568859686,WS SAMBAS
BANDEALIT,Jember,62.667289855996586,WS BONDOYUDO-BARU
BANDUA,Sumbawa,2.087476555074854,WS SUMBAWA
BANDUL,Kepulauan Meranti,12.485202857242754,WS BENGKALIS-MERANTI
BANES,Lingga,0.0741174686152966,WS KEPULAUAN RIAU
BANG,Malang,26.40835669573697,WS BRANTAS
BANG SEGGIK,Sampang,3.0871153796212085,WS KEPULAUAN MADURA
BANGA,Sumbawa,4.779961976286436,WS SUMBAWA
BANGAMAT,Seruyan,44.46789201165445,WS SERUYAN
BANGAMAT KECIL,Seruyan,5.780995041386791,WS SERUYAN
BANGAN,Sambas,1.148019488168622,WS SAMBAS
BANGAS,Karangasem,3.46367689147659,WS BALI-PENIDA
BANGBADI,Sampang,2.147229149148213,WS KEPULAUAN MADURA
BANGBELEWANG,Alor,1.6887974512222272,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BANGE,Lombok Barat,1.0187001813968255,WS LOMBOK
BANGE,Lombok Tengah,0.0199581159752285,WS LOMBOK
BANGER,Minahasa Tenggara,22.43363613744697,WS TONDANO-SANGIHE-TALAUD-MIANGAS
BANGERAN,Bondowoso,0.0057866061695392,WS SAMPEAN-SETAIL
BANGERAN,Situbondo,79.48807979172435,WS SAMPEAN-SETAIL
BANGERAN LOR,Banyuwangi,36.14157359257739,WS BONDOYUDO-BARU
BANGES,Karangasem,0.0390097732408382,WS BALI-PENIDA
BANGES,Klungkung,1.1690661445432131,WS BALI-PENIDA
BANGGA,Boalemo,2.5621366759000423,WS PAGUYAMAN
BANGGAMOPEHA,Konawe Selatan,1.9623370878939308,WS POLEANG-RORAYA
BANGGE,Kepulauan Selayar,0.0409833231979175,WS JENEBERANG
BANGHANA,Alor,2.5370364518357693,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BANGIS,Pasaman Barat,1.3636934331931467,WS BATANG NATAL-BATANG BATAHAN
BANGKA,Karangasem,14.45204612207389,WS BALI-PENIDA
BANGKA,Lingga,0.0408901100031865,WS KEPULAUAN RIAU
BANGKAGI,Tojo Una Una,3.6091619236268953,WS BONGKA-MANTAWA
BANGKAGI 2,Tojo Una Una,1.433831286566537,WS BONGKA-MANTAWA
BANGKAGI 3,Tojo Una Una,6.670493768110926,WS BONGKA-MANTAWA
BANGKAGI 4,Tojo Una Una,3.070656932369074,WS BONGKA-MANTAWA
BANGKAGI 5,Tojo Una Una,3.545555674402848,WS BONGKA-MANTAWA
BANGKAKOTA,Bangka Selatan,304.1015494830135,WS BANGKA
BANGKAKOTA,Bangka Tengah,279.4286052399298,WS BANGKA
BANGKAL,Pamekasan,24.391490220584533,WS KEPULAUAN MADURA
BANGKALAAN 1,Kotabaru,1.5291242285806617,WS CENGAL-BATULICIN
BANGKALAAN 2,Kotabaru,0.7322791815672671,WS CENGAL-BATULICIN
BANGKALAAN 3,Kotabaru,9.569382216789936,WS CENGAL-BATULICIN
BANGKALAN,Banggai Kepulauan,17.13615267719391,WS KEPULAUAN BANGGAI
BANGKALAN KANAN,Kotabaru,6.446375066587032,WS CENGAL-BATULICIN
BANGKALINGA,Banggai Kepulauan,11.150915255217942,WS KEPULAUAN BANGGAI
BANGKAULUANG,Pangkajene Dan Kepulauan,0.3975639636418648,WS JENEBERANG
BANGKE,Banyuasin,159.61142656222864,WS MUSI-BANYUASIN-LEMAU
BANGKEH,Bangli,1.9268752390141624,WS BALI-PENIDA
BANGKEH,Buleleng,5.993144925811974,WS BALI-PENIDA
BANGKETA,Banggai,408.4741037843153,WS BONGKA-MANTAWA
BANGKETA 2,Banggai,9.660122963378988,WS BONGKA-MANTAWA
BANGKETLAMIN,Lombok Tengah,10.910763934023068,WS LOMBOK
BANGKIRAI,Kotawaringin Timur,19.822799340885204,WS SERUYAN
BANGKIRAI,Seruyan,4.710284104110608,WS SERUYAN
BANGKO BESAR,Toli Toli,1.9478841157188989,WS LAMBUNU-BUOL
BANGKO KABAENA BARAT,Bombana,0.4126804365174958,WS MUNA
BANGKO KABAENA SELATAN,Bombana,5.777106186322136,WS MUNA
BANGKO KECIL,Toli Toli,0.695612899413999,WS LAMBUNU-BUOL
BANGKO KECIL,Bombana,0.0026411062378075,WS MUNA
BANGKO MAGINTI,Muna Barat,3.279708841321777,WS MUNA
BANGKO SATU,Muna Barat,0.0973847224652161,WS MUNA
BANGKOBANGKO,Lombok Barat,2.8435050865988365,WS LOMBOK
BANGKOBANGKOANG,Pangkajene Dan Kepulauan,0.2371736479053029,WS JENEBERANG
BANGKOBANGKOANG 1,Pangkajene Dan Kepulauan,1.2082472675982792,WS JENEBERANG
BANGKOBANGKOANG 2,Pangkajene Dan Kepulauan,0.0043370319013799,WS JENEBERANG
BANGKOBANGKOANG 3,Pangkajene Dan Kepulauan,0.0013004740379251,WS JENEBERANG
BANGKOBANGKOANG 4,Pangkajene Dan Kepulauan,0.0011781028602534,WS JENEBERANG
BANGKOBANGKOANG 5,Pangkajene Dan Kepulauan,0.0010672911553287,WS JENEBERANG
BANGKOBANGKOANG 6,Pangkajene Dan Kepulauan,0.0007746009140771,WS JENEBERANG
BANGKOBANGKOANG 7,Pangkajene Dan Kepulauan,0.0004302886325389,WS JENEBERANG
BANGKOBANGKOANG 8,Pangkajene Dan Kepulauan,0.1747202530418654,WS SADDANG
BANGKOK,Kutai Timur,416.1345683092408,WS KARANGAN
BANGKOMALAMPE,Muna Barat,14.707489034125688,WS MUNA
BANGKONG,Blitar,1.2809867546283118,WS BRANTAS
BANGKONG,Sumbawa,26.93418008458289,WS SUMBAWA
BANGKUDU,Buton Utara,2.580998299011019,WS BUTON
BANGKUI PULAU,Tambrauw,0.0016677551194076,WS KAMUNDAN-SEBYAR
BANGO,Minahasa Utara,0.0180109649607991,WS TONDANO-SANGIHE-TALAUD-MIANGAS
BANGPANGA,Banggai Kepulauan,4.973042297198132,WS KEPULAUAN BANGGAI
BANGSAUJUNG,Karimun,2.387202804519561,WS KEPULAUAN RIAU
BANGSENGGIH,Sampang,3.5105364954153417,WS KEPULAUAN MADURA
BANGSIANG,Kepulauan Selayar,34.64638506774852,WS JENEBERANG
BANGSRING,Banyuwangi,9.418383800675572,WS SAMPEAN-SETAIL
BANGULUN,Seruyan,14.76311308058361,WS SERUYAN
BANGUNEMO,Banggai Kepulauan,35.03713481310508,WS KEPULAUAN BANGGAI
BANGUNJAYA,Konawe Selatan,5.272852641013193,WS POLEANG-RORAYA
BANHA,Fak Fak,2.466978150809095,WS OMBA
BANI,Flores Timur,0.0759620408571916,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BANI PETAI,Bengkulu Utara,2.341590230807772,WS SEBLAT-KETAHUN-LAIS
BANI TSM,Bengkulu Utara,2.461832231803097,WS SEBLAT-KETAHUN-LAIS
BANJAR,Trenggalek,1.473014851788364,WS BRANTAS
BANJARAN,Jepara,55.49503205361706,WS WISO-GELIS
BANMUL,Alor,0.7372474659188265,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BANOS KECIL,Raja Ampat,0.0002569195630623,WS KAMUNDAN-SEBYAR
BANOU,Parigi Moutong,9.5763195740871,WS POSO-PUNA-SAUSU
BANSA,Lingga,0.3649188290624626,WS KEPULAUAN RIAU
BANSA ATAS,Lingga,0.0098218429754237,WS KEPULAUAN RIAU
BANSA ATAS,Lingga,0.0046229875440948,WS KEPULAUAN RIAU
BANSA SEDANG,Lingga,0.0698760981609143,WS KEPULAUAN RIAU
BANSA UTARA,Lingga,0.0082896593570227,WS KEPULAUAN RIAU
BANSALAE,Bombana,0.5590022278917571,WS POLEANG-RORAYA
BANSANAIK,Sumenep,5.872431263526661,WS KEPULAUAN MADURA
BANSIE,Tambrauw,5.271959175078756,WS KAMUNDAN-SEBYAR
BANTAL,Merangin,2.485570684509698,WS TERAMANG-MUAR
BANTAL,Muko Muko,409.3184744963502,WS TERAMANG-MUAR
BANTAN,Bangka Selatan,24.07654173845357,WS BANGKA
BANTANE,Kepulauan Talaud,33.21603261404842,WS TONDANO-SANGIHE-TALAUD-MIANGAS
BANTAYAN,Banggai,158.68978762528582,WS BONGKA-MANTAWA
BANTAYAN 2,Banggai,3.852577457813885,WS BONGKA-MANTAWA
BANTAYAN 3,Banggai,2.7381438759752004,WS BONGKA-MANTAWA
BANTAYANG,Donggala,7.718061159342492,WS LAMBUNU-BUOL
BANTAYANG 2,Donggala,2.2355265848536288,WS LAMBUNU-BUOL
BANTEA,Buton,4.257711427687867,WS BUTON
BANTEA,Buton Selatan,12.150858990978945,WS BUTON
BANTEMAN,Banyuwangi,33.87139899042897,WS BONDOYUDO-BARU
BANTENAN,Banyuwangi,18.27153093364155,WS BONDOYUDO-BARU
BANTES,Buleleng,1.6451732635916698,WS BALI-PENIDA
BANTIKAN,Sumenep,7.268605618831636,WS KEPULAUAN MADURA
BANTINGAL,Sumbawa,11.750658964027824,WS SUMBAWA
BANTOLI,Toli Toli,11.02979411884235,WS LAMBUNU-BUOL
BANTU,Sukamara,52.823673781053856,WS JELAI-KENDAWANGAN
BANTUGA,Tojo Una Una,4.065907767300455,WS BONGKA-MANTAWA
BANU,Rembang,2.168840876066594,WS JRATUNSELUNA
BANU KANGGA,Manggarai Barat,27.049001909888595,WS FLORES
BANUNGGUNUNG,Manggarai Barat,0.8480375766689716,WS FLORES
BANYAMUK,Kotabaru,10.379950049494092,WS PULAU LAUT
BANYO LAO,Halmahera Barat,12.62132769536796,WS HALMAHERA UTARA
BANYUALIT,Banyuwangi,15.783764391588347,WS SAMPEAN-SETAIL
BANYUARAS,Buleleng,51.219196856940655,WS BALI-PENIDA
BANYUASIN,Banyuasin,3536.8141462444564,WS MUSI-BANYUASIN-LEMAU
BANYUASIN,Batanghari,945.3240350717928,WS MUSI-BANYUASIN-LEMAU
BANYUASIN,Kota Jambi,1.7922344257274034,WS MUSI-BANYUASIN-LEMAU
BANYUASIN,Muaro Jambi,1240.751522094975,WS MUSI-BANYUASIN-LEMAU
BANYUASIN,Musi Banyuasin,7817.204533525652,WS MUSI-BANYUASIN-LEMAU
BANYUASIN,Sarolangun,12.930217483935673,WS MUSI-BANYUASIN-LEMAU
BANYUBIRU,Lumajang,48.23430453850381,WS WELANG-PEKALEN
BANYUBIRU,Probolinggo,81.20680803944266,WS WELANG-PEKALEN
BANYUGLUGUR,Situbondo,1.5949750906211837,WS SAMPEAN-SETAIL
BANYUKE,Tambrauw,3.13747840598276,WS KAMUNDAN-SEBYAR
BANYUMALA,Buleleng,35.53231172447311,WS BALI-PENIDA
BANYUPOH,Buleleng,38.22897252061852,WS BALI-PENIDA
BANYUPOH,Jembrana,0.1599946337584382,WS BALI-PENIDA
BANYUPUTIH,Situbondo,11.794951224212394,WS SAMPEAN-SETAIL
BANYUURIP,Gresik,6.221746343616814,WS BENGAWAN SOLO
BANYUWANGI,Banyuwangi,67.59480739690007,WS SAMPEAN-SETAIL
BANYUWANGI,Bondowoso,0.0419263428246198,WS SAMPEAN-SETAIL
BAO,Flores Timur,10.145943987089211,WS FLORES
BAO,Sikka,0.002903198270127,WS FLORES
BAOBATU,Mamuju,1.695448798514153,WS KALUKKU-KARAMA
BAOBELE,Flores Timur,2.224089498681784,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAOBOLAK,Lembata,5.88208977835788,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAOBOLAK 2,Lembata,3.4314179194694723,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAOBOLAK 3,Lembata,1.3327962906208632,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAOMPONG,Banggai,2.228420278664097,WS BONGKA-MANTAWA
BAONTO,Bulukumba,51.055697418362655,WS JENEBERANG
BAONTO,Sinjai,41.44044393654258,WS JENEBERANG
BAOPUKANG 1,Lembata,3.610948811051657,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAOPUKANG 2,Lembata,1.6656845490878454,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAORIAR,Flores Timur,1.7812780616854578,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BAPAYA,Sumba Tengah,1.86100786615124,WS SUMBA
BAPI,Parigi Moutong,2.3872679084734183,WS LAMBUNU-BUOL
BARABAI,Pulang Pisau,90.75009134246096,WS KAHAYAN
BARAKASANDA,Pinrang,0.760079332166231,WS SADDANG
BARALAIKANG 1,Bulukumba,0.5871339299867772,WS JENEBERANG
BARALAIKANG 2,Bulukumba,0.4793560784986543,WS JENEBERANG
BARALER,Alor,30.76645996284067,WS FLOTIM KEPULAUAN-LEMBATA-ALOR
BARAN,Lingga,0.1188086642731593,WS KEPULAUAN RIAU
